Year,Afghanistan,Angola,Albania,United Arab Emirates,Argentina,Armenia,Australia,Austria,Azerbaijan,Burundi,Belgium,Benin,Burkina Faso,Bangladesh,Bulgaria,Bahrain,Bosnia and Herzegovina,Belarus,Belize,Bolivia,Brazil,Brunei Darussalam,Botswana,Central African Republic,Canada,Switzerland,Chile,China,Cote d'Ivoire,Cameroon,"Congo, Dem. Rep.","Congo, Rep.",Colombia,Cabo Verde,Costa Rica,Cuba,Cyprus,Czechia,Germany,Djibouti,Denmark,Dominican Republic,Algeria,Ecuador,"Egypt, Arab Rep.",Eritrea,Spain,Estonia,Ethiopia,Finland,Fiji,France,Gabon,United Kingdom,Georgia,Ghana,Guinea,"Gambia, The",Guinea-Bissau,Equatorial Guinea,Greece,Guatemala,Guyana,Honduras,Croatia,Haiti,Hungary,Indonesia,India,Ireland,"Iran, Islamic Rep.",Iraq,Iceland,Italy,Jamaica,Jordan,Japan,Kazakhstan,Kenya,Kyrgyz Republic,Cambodia,"Korea, Rep.",Kuwait,Lao PDR,Lebanon,Liberia,Libya,Sri Lanka,Lesotho,Lithuania,Luxembourg,Latvia,Morocco,Moldova,Madagascar,Mexico,North Macedonia,Mali,Malta,Myanmar,Montenegro,Mongolia,Mozambique,Mauritania,Mauritius,Malawi,Malaysia,Namibia,Niger,Nigeria,Nicaragua,Netherlands,Norway,Nepal,New Zealand,Oman,Pakistan,Panama,Peru,Philippines,Papua New Guinea,Poland,"Korea, Dem. People's Rep.",Portugal,Paraguay,Qatar,Romania,Russian Federation,Rwanda,Saudi Arabia,Sudan,Senegal,Singapore,Sierra Leone,El Salvador,"Somalia, Fed. Rep.",Serbia,South Sudan,Slovak Republic,Slovenia,Sweden,Eswatini,Seychelles,Syrian Arab Republic,Chad,Togo,Thailand,Tajikistan,Turkmenistan,Timor-Leste,Trinidad and Tobago,Tunisia,Turkiye,Tanzania,Uganda,Ukraine,Uruguay,United States,Uzbekistan,"Venezuela, RB",Viet Nam,Kosovo,"Yemen, Rep.",South Africa,Zambia,Zimbabwe
2010,298147102.825701,3500794836.44649,185893241.995074,17504697072.8387,3475348407.46349,395011507.787829,23217692815.7335,3218351224.09923,1476608733.57005,43856319.9487218,5244720513.34689,64724601.1098581,123700474.683864,1624625085.96641,832549293.00997,842819148.93617,219915489.524222,767699285.884553,15337250.0,547246000.161045,34002944470.0238,390719540.010708,348672725.29226,51585274.5029549,19315688825.0369,4115407849.19121,4894081125.09775,105522648101.838,387692139.954006,354054397.842016,183682097.50826,218390920.636331,10422054493.6452,8239369.29189467,0.0,94277533.0396476,477587428.563861,2497902954.71325,43025915011.688,36274835.2755161,4503492126.71228,354856781.373805,5671309117.30702,2094000000.0,4407286452.71917,181583668.998912,19710785449.8738,332180156.987998,303617033.089052,3717180504.76047,50408953.7144674,52044060565.0524,268738503.907914,63979111970.2694,454178215.155358,122480468.47703,81018570.0979977,7095299.57514525,17129808.1679545,371927587.857327,8163619386.92396,169798840.125742,31075055.4911705,170186979.693148,981799328.999714,0.0,1350820413.18817,4663365759.37552,46090445656.5003,1274228688.35632,13561272454.2139,3752905982.90598,0.0,32020819951.1287,115571395.968398,1557887323.94366,54655450735.305,1501815343.89739,622049847.791077,184399359.938039,167857927.989066,28175181218.9679,4335204653.06151,15356402.9510448,1585406301.82421,8982000.0,1100068652.12985,1532026109.10635,70661037.3680889,326320918.686429,247667357.574714,259672124.197467,3160804832.03361,18335718.2702336,56922892.8921745,4789031339.03134,130021469.106429,146786545.710784,58728949.9301366,32954262250.8452,75094861.8956486,54855717.5069636,99189931.713982,0.0,14874416.9124622,49984217.9058656,3854285350.61113,396539101.406596,66889841.4422636,1990099668.65827,44272442.9210916,11220523280.0694,6498659038.37913,254950072.106677,1756916553.18014,3671391417.42523,5974613176.07619,0.0,2178945723.33363,2438189568.98405,46335624.3725384,8790170132.32514,0.0,3540186346.50915,204605254.822129,1876758241.75824,2086220460.05224,58720227608.7579,74514417.2864531,45244533333.3333,3180483009.73066,195732892.906394,8108851420.23161,25062278.6312024,201000000.0,8560000.0,872339631.719991,650910667.82307,1137680535.59722,772085107.510148,5885935800.38626,102032174.965375,7157559.78720231,2346021283.01237,615817007.452395,56832843.0353116,5193510006.09108,53756933.7081551,111923076.923077,26389000.0,143063064.758741,571189045.689535,17650464118.1755,282725098.810022,608685868.586859,3729457233.44305,755659469.672421,738005000000.0,54133695.4635028,3991194834.74435,2672286425.00631,38578120.5093736,1448153376.74758,4188168092.20321,280187778.551387,98293000.0
2011,325806949.72333,3639496373.5446,197006789.236335,19181756296.8005,4051930104.57065,390871433.902191,26597198655.3381,3409721208.58269,3080084995.80846,43856319.9487218,5499370964.2666,64724601.1098581,138850860.201837,1801539801.81356,757931260.042945,1033510638.29787,211878260.622344,756277351.280397,15416250.0,403569202.360977,36936209895.8053,415371528.964711,363324481.153045,49874328.7289188,21393720863.7223,4973863848.78193,5686752069.60146,125286373164.011,357330259.014212,347477885.670932,238787546.588275,218390920.636331,10306578505.9573,9757536.56239718,0.0,93744493.3920705,479735318.444996,2474313259.0035,45163212878.2034,36274835.2755161,4518590126.86474,348559830.088199,8652237040.00252,2453700000.0,4463974191.06902,181583668.998912,19695435494.297,389237580.888435,332441772.391593,4099505807.28569,60785527.4678088,54120871009.5016,265965337.617035,66569552573.1349,468779626.836253,234327479.578,81018570.0979977,7095299.57514525,17519804.3512353,371927587.857327,7128608267.12819,197433150.684228,32416747.5418836,200358405.886737,1090923901.93254,0.0,1472069831.63811,5838026185.71723,49633815793.7027,1300331547.01086,14277667360.5682,4278632478.63248,0.0,33828804971.12,133638559.827692,1594788732.39437,60762213840.8911,1803970781.81161,646678106.716751,210651901.984878,192159418.504374,30991707946.4761,5393526319.03152,19009820.5990989,1626533996.68325,12540500.0,1100068652.12985,1753321575.5438,58169320.7531059,344605215.42864,232152414.315602,296834929.212511,3342698955.60745,22966963.6924335,71989808.0113771,5498458541.61133,132461994.809047,161062674.572866,55893126.4813618,32954262250.8452,79376663.8168915,87157848.1572792,118871183.035407,0.0,17512018.3933672,52804842.9862952,4692483660.13072,443591424.475254,83947561.3839522,2384936021.71384,51453111.1339038,11647934608.0864,7232260585.48231,284518851.062623,1937686540.63406,5000715214.56437,6954787511.26317,0.0,2355167833.84937,2701492158.26159,64193136.1425914,9455422988.00142,0.0,3651882589.26399,285106240.844392,1876758241.75824,2379871482.4133,70237523951.4946,75383928.5565552,48530933333.3333,3180483009.73066,230190350.650397,8922267805.18056,25476183.9067774,220700000.0,8560000.0,986958193.674369,1052721970.36864,1064842810.57336,665679671.372271,6324747364.3036,106629408.921201,8712704.9511348,2494887483.1484,609706993.08702,59018874.0023651,5156739374.97745,71342116.7937044,111923076.923077,20530000.0,146080695.23973,715239597.096137,17006477805.3076,307473984.174236,607135070.855218,3684633313.08456,824833542.16069,752288000000.0,54133695.4635028,3577531587.43851,2686520590.1569,50968863.7737974,1612254443.40505,4594154077.94655,309113764.151856,198438000.0
2012,238583385.374322,4144634851.46856,183204695.660212,19024098025.8679,4563217858.77234,380571678.896068,26216580848.4356,3187227448.7533,3246122612.63039,58966662.2761714,5168997833.7235,78223091.0412182,147729698.91896,1823425076.37789,722052494.990309,1182180851.06383,197344650.21252,807423262.843503,15219125.0,499873229.567294,33987005074.0629,411261473.947038,326874161.65079,42746025.1857394,20452107110.9741,4592165377.67521,5466101782.01784,145127609596.207,407596534.123237,354447463.111647,332493979.374942,218390920.636331,11706271912.7386,9736385.83866217,0.0,126872246.696035,414496321.441512,2220610394.58562,43798225349.2896,36274835.2755161,4422458083.58423,396187178.568069,9326287144.03632,2589776000.0,4557748767.35039,181583668.998912,18860623363.4077,436852911.624656,366539017.667525,3943239958.16491,59221516.4060361,50216507403.1664,278143957.126655,65452487554.2416,491982529.358533,337260972.703278,168913357.467903,11173079.8607106,24491750.6811589,371927587.857327,5914988423.39784,224366543.649735,33542606.6021394,209705674.231625,953070002.010722,0.0,1322277702.75073,6531097955.28321,47216920048.2061,1157531729.65486,16493963286.9287,4141066053.83435,0.0,29781008205.1256,137635505.668112,1472816901.40845,60011530194.6974,2177543205.48846,840072589.956654,211843946.856152,217305727.746095,31951760810.319,5941536636.94559,20327157.6570726,1757213930.34826,15179000.0,2987413407.73267,1474902627.68117,53240145.8227009,328631681.612931,214571871.297993,255740342.589249,3402700835.84055,23870072.823951,68636017.8043436,5717035574.62318,119410402.524102,148865779.870604,49922008.9066599,2969236076.31588,67712201.3018217,113622769.928844,139100553.342967,142299912.345762,16662229.6173045,46155953.6903969,4507252007.25201,412163503.642522,148865779.870604,2316478199.86159,70132969.8004391,10364720786.7464,7143962183.06833,256686839.473598,1953081553.6183,9250650195.05852,7478831888.57671,0.0,2857983382.19855,2898685257.45463,110623185.275838,8986838792.09222,0.0,3039982320.30569,320909756.560571,1876758241.75824,2102886223.40119,81469399931.2577,79793910.0920567,56497866666.6667,3180483009.73066,196661489.010376,9171948018.69278,29758934.0797967,224300000.0,8560000.0,865072419.745536,988225988.700565,1020180034.79405,543496416.521263,6243671605.39748,90639795.2733079,9924109.7489784,2494887483.1484,609706993.08702,62931049.6800365,5408091535.27158,76260471.8313278,111923076.923077,33388000.0,168762442.453652,681225950.611119,17694320712.6949,359739418.825016,351838247.037404,4136914809.35499,924640335.588313,725205000000.0,54133695.4635028,5114847099.99301,3360860380.25735,43390403.8833654,1618840126.70806,4489590095.94432,346301423.09,318272000.0
2013,217194107.113298,6090751702.00884,180015508.820867,23561061946.9027,5137974300.9699,444551859.501106,24825262588.8168,3229065841.34293,3367574161.19744,60859500.0932422,5263164882.84678,86003157.6390576,166136345.235204,2047989070.87034,811634330.232022,1347606382.97872,197617188.825905,959801690.305798,17778875.0,564512107.577424,32874787230.5887,412094279.75415,306438573.576809,47923241.4489087,18515731209.9437,5032883664.3277,5529879480.60968,164070469321.744,430003610.836489,392840630.898917,374475653.351818,367057295.47164,12503812627.422,9815671.63454704,0.0,119383259.911894,384925361.045941,2148784401.09143,44242647302.8936,36274835.2755161,4216647585.33628,383380254.0656,10161588239.1481,2735825000.0,4359834243.76995,181583668.998912,17242959322.0024,479314460.824341,345064165.844028,4161139945.21741,58108276.8995161,52001462447.6638,282163387.579953,63837724855.4312,441878926.976772,254997057.393618,196818705.594191,10378890.6934834,21710792.6483686,371927587.857327,5655183035.72021,249757853.378152,35163485.7882898,254071606.749817,962051495.613846,4480843.38790874,1280050962.2477,8384028600.92532,47403528801.4226,1195763444.3723,11997186984.0994,7780188679.24528,0.0,29957445904.5168,128431323.011542,1444929577.46479,49023932406.8581,2551124374.70831,860560896.114738,234442449.229016,243470109.876467,34311220715.1665,5697937802.28007,22677713.1196136,1935718241.37232,15111500.0,3964690154.13652,1600841410.40839,47941183.1723469,354862149.703384,233682396.412975,283568932.739998,4065552316.93534,26710522.1342994,71877874.4942023,6473144378.32759,126506348.703425,153833697.676302,53789438.883423,2366989084.91061,64836243.0774909,103464069.871976,157892114.36316,144215483.467584,23200896.376061,62925520.091546,4915722759.45679,389958736.662434,106064286.292608,2418760170.87063,74532010.9372725,10226260324.8451,7391829787.23404,281038425.693598,1952413462.24814,8766319895.96879,7655678989.26487,0.0,3305451871.31792,3377027861.15129,105100890.617551,9275711727.44588,0.0,3262259363.56068,371215575.362154,1876758241.75824,2452512981.08128,88352896463.5598,82480715.5803265,67020000000.0,3180483009.73066,236737915.958222,9345680492.28802,31684939.4114253,237500000.0,26050000.0,932203595.302429,981983050.847458,967923107.869653,506742932.103314,6528737467.32024,86040376.7558151,13766451.3239843,2494887483.1484,726459396.000324,72419237.3087199,5555742693.48435,76260471.8313278,111923076.923077,31683000.0,211176025.939717,759358881.242845,18427646196.757,443379945.514983,300075573.371887,4386419892.40586,1045084368.40872,679229000000.0,54133695.4635028,6199698500.15542,3727249276.27619,48597681.233312,1648750523.52366,4118208483.42734,381345802.082696,356700000.0
2014,268238787.719988,6846249313.34052,178120368.027763,22755071477.1954,4979442724.4582,457807021.791353,25783708714.0042,3305159256.48245,3427179917.06482,62177428.7401455,5191507314.94392,92990706.1881213,177166971.776294,2355991524.71152,747532532.136439,1475265957.44681,190380454.641275,821490199.261989,19916875.0,625909654.613603,32660239369.4525,527785180.451652,346281321.660338,38407009.9214563,17853640477.6849,4612776476.68481,5102777422.11734,182109204619.08,521260529.25103,401529118.101393,341224634.406213,704893729.407907,11845950895.3824,10048862.0699012,0.0,125638766.519824,357806822.598924,2022883295.19451,44662831167.6836,36274835.2755161,4056861510.68455,437572465.844162,11863212527.8272,2786519000.0,5085121576.27973,181583668.998912,17178549314.7619,512119045.123526,414476025.830071,3985508351.98832,74787941.1272158,53134750898.8024,208124773.338136,66995468654.2895,415643210.857482,252653833.716615,196945589.753241,14599970.2849394,21470831.2086587,166540270.521497,5531285908.87966,245672875.883208,39280967.4697968,241887992.174126,1076424945.72479,5296049.73106428,1209801890.21288,6929248704.20671,50914096277.083,1192733691.2242,9901118855.30265,6923644082.33276,0.0,27701034334.9422,121310243.549976,1548873239.43662,46903466612.5187,2306468864.80956,819042626.799535,252115132.114057,277974068.111455,37552298953.8232,5832103419.52984,22677713.1196136,2270065959.79379,14531000.0,3755652496.35093,1914591220.29078,47693396.0282348,426913695.365894,252079423.061844,295728965.265711,4048612524.35018,27565559.8376303,69676655.2533081,6758693845.00224,124185105.67971,218118403.124955,56514879.9166599,2372895911.61414,67544018.0425184,105114434.894888,173752248.992546,144844330.663143,19744222.0827661,49454535.9108862,4919245322.85852,537456013.694723,145600369.857069,2357671219.29062,81391929.9411777,10332602877.9244,7336785328.3336,328115662.238927,1994775497.22439,8213524057.21717,8676510710.11249,0.0,3217574656.89716,3103131460.15886,112375755.926034,10345153574.8722,0.0,3002398602.04712,398370830.477549,1876758241.75824,2691470287.45885,84696504653.4978,90937793.2166852,80762400000.0,3180483009.73066,239893634.512306,9596602344.02747,48810630.7877162,233900000.0,60258000.0,918557178.284071,1301525423.72881,997703821.802668,486194870.396018,6555518063.89502,81355664.003534,30909152.7178874,2494887483.1484,392382954.592792,83080011.5611006,5582641023.40427,104280689.192818,111923076.923077,29624000.0,188885806.75642,908359962.890424,17576538470.5059,507285798.994075,325663027.213463,3961551378.68037,1034499446.67959,647789000000.0,54133695.4635028,1554727108.23932,4255721581.237,53575787.7448802,1714830843.68747,3892485091.06944,443604666.534936,368100000.0
2015,199517108.764826,3608299114.61674,132350667.590834,22755071477.1954,5482616700.96393,447379807.506819,24046205860.2554,2665409781.52379,2900551382.15215,66164584.4355924,4202062770.32272,90896085.8906078,147934736.66413,2815281640.95454,632509635.003401,1442021276.59574,162215681.880471,642492621.860309,19717625.0,580617340.150506,24617701683.0655,424022039.167265,383739877.542959,26703885.6228391,17937641894.7407,4521076909.31875,4630772773.72175,196538827230.79,569671621.544538,353815494.553489,491276877.079054,704893729.407907,9127165374.88958,8922219.45508732,0.0,118370044.052863,327891760.008872,1779887189.3897,38170021071.3098,36274835.2755161,3364047774.07406,458007157.526361,10407345244.3615,2597510000.0,5475490833.44169,181583668.998912,15187168681.3796,463568814.461573,442532624.456259,3399134967.28402,42617557.6035115,45647471640.5013,170374503.339251,59990205719.3245,299514176.284605,190540362.002907,221414232.310207,14288131.905326,17036957.2925502,137262659.565475,4818121326.3835,252455480.635391,46430508.4745763,288148902.676174,891540479.724287,5634558.9108878,1132476291.73782,7595030527.64333,51295483753.9436,997005655.983143,10588769670.8684,9604231010.85097,0.0,22180845070.4225,123854135.722601,1614929577.46479,42106103305.7928,2046197674.3312,843667802.797011,230507508.956734,325188062.343281,36570769322.5744,5735132890.36545,22677713.1196136,2239416093.73945,14799000.0,3755652496.35093,2057866406.9716,44025926.2497655,471221026.949096,249528668.071421,282688255.517356,3268363375.66571,23051814.5944779,58932847.7562419,5468837811.91633,99983659.5643541,309170682.221659,51796606.4101142,2552370441.82802,56891427.3039814,101733069.81011,134033726.386182,132931217.691719,17086605.4135158,40793415.429498,4532069852.24432,518203685.056455,145600369.857069,2065557663.35091,98932947.1510318,8667849617.38938,5815228174.60317,323797729.640271,1734778849.00364,7533550065.0195,9506441631.23121,0.0,3312214570.18629,3335550049.02957,99840642.6789849,10212785780.6075,869629629.62963,2643894865.25452,386538864.264704,1876758241.75824,2580594158.27577,66421822179.9206,103563214.70551,87185866666.6667,2279621639.5619,214827965.170344,9383830669.35792,39226514.2658403,247700000.0,46614000.0,700189351.439888,1151920376.75944,985915492.957747,400771875.346568,5386942195.8071,73527455.7424242,18101348.7758118,2494887483.1484,220982331.558035,69977174.7400457,5434004602.73993,100679580.407099,111923076.923077,36959000.0,202106905.459739,979306829.765545,15668750000.0,517075761.799188,306144695.426773,3502733744.23874,969906845.518716,633829639000.0,54133695.4635028,320539157.963524,4562632500.69131,49984164.356216,1714830843.68747,3488867947.83997,372447569.820527,376677000.0
2016,185878310.062383,2764054937.15976,130853203.626464,22755071477.1954,4509647660.05234,431396218.601658,26382947050.0183,2885947386.10357,1396969107.65832,66462843.0779874,4255489554.61624,79581568.0520594,149467363.227452,3239753509.63918,670592858.359724,1505534574.46809,157912010.578703,719624427.112323,21712887.5,519309934.32642,24224746901.4667,403366488.712977,514463449.229697,26832998.8201935,17782775543.0736,4571348246.67311,4796010962.08952,198538361427.554,602538731.235354,387437830.87299,395733745.247056,501812144.937836,8675980822.76398,10171216.502214,0.0,123658947.448659,295355009.95355,1954935000.04528,39909678594.2478,36274835.2755161,3592727943.77381,479722172.766986,10217081699.5693,2513200000.0,4513022526.81632,181583668.998912,14014439635.1839,497653404.256057,490177248.532075,3415008249.65045,54411608.0036804,45703382750.4223,202815390.680402,53327366087.7128,315194446.322336,161751874.263817,161856744.453218,14288131.905326,15730078.4677087,139200817.641802,4963484464.40452,290912704.00085,51562130.8232153,334217134.297924,836045683.380155,6586084.0095186,1288676093.1676,7396626074.68605,56637622640.8741,1001610418.29936,12263957414.6216,5970383697.66942,0.0,25033027894.6754,137649061.819234,1769436619.71831,46471287714.246,1281103431.97917,933103002.549572,227832187.17759,382205260.411544,36885283430.0234,6446742131.36237,22677713.1196136,2606456908.32225,14712000.0,3755652496.35093,1741456649.97426,41489543.3648543,635448102.412289,235555944.6812,404552452.166263,3327031889.64856,27431006.0797226,59394995.9205237,5336875740.46474,103520137.268395,362398902.198564,59672922.9895778,2455784120.1322,61714551.6100205,96366789.8371294,110463709.309065,136064875.96938,21999438.0281682,35748121.98667,4169374000.50693,425388449.607111,166192292.328363,1723204266.39515,85073598.4439089,9115240931.64471,5997385047.52171,356495278.640587,1921815616.69147,7935955786.73602,10004709598.8137,0.0,2536072334.8143,3331502847.06337,79051319.3098808,9164190586.63773,912592592.592593,3178346408.51535,343232340.562483,1876758241.75824,2644159836.08537,69245294552.8466,107278618.685189,63672800000.0,2748511976.24707,304764264.245112,9873331564.27443,37414732.169548,247600000.0,47706000.0,784577943.287821,135338143.589744,1003048083.68943,449177539.095701,5427549191.34014,80527779.9028584,21920004.3921913,2494887483.1484,309567431.726812,82019690.4123156,5562167772.71979,84590183.6280486,111923076.923077,26217000.0,216276660.00375,987734705.2158,17827702150.7967,544218297.944157,318551679.284802,3423286810.50984,988223629.628739,639856443000.0,54133695.4635028,218154892.929075,5017401787.37234,51937624.4193762,1714830843.68747,3139312128.41824,299504759.876729,358065000.0
2017,191407113.244397,3062872913.9838,144382688.719935,22755071477.1954,5459643672.45401,443610413.340995,27691112416.8515,3153118623.81495,1528859592.29385,63908678.4320088,4432808395.99139,116142782.36694,191065838.764304,3266033239.35658,720037970.85424,1532712765.95745,156258302.093929,748831971.680445,23055950.0,574126113.37395,29261833096.6693,346706804.42155,522430455.515621,27516264.1779352,22269696323.3229,4628401508.54477,5370018134.87068,210443034740.968,501578732.245649,408157575.13556,295236074.31758,371937055.076808,10018029817.5824,9354384.16628162,0.0,122552919.006641,359061651.016244,2077722060.82334,42281112684.641,36274835.2755161,3764033343.56355,533073157.821471,10073364021.3013,2462700000.0,2765588434.01207,181583668.998912,16043533257.4617,537440226.919815,513827452.373392,3431090216.95364,75276555.0115658,47628077104.3242,267430770.80282,52075008432.0543,321136644.607665,189129841.490359,181637775.870545,14288131.905326,19021935.3520215,136210361.388331,5088178883.21225,275014798.544949,59510895.8837772,367928596.43675,911363521.468404,6521133.54820062,1702635636.90156,8797528449.54204,64559435280.6927,1025063447.41951,13931196489.7975,7416385135.13514,0.0,26447892915.4274,143545555.4269,1939718309.85915,45058468760.6493,1390619095.25397,1015384781.9759,239397613.944919,458262797.923612,39170682135.6216,6764636913.87805,22677713.1196136,2441074857.01822,13335500.0,3755652496.35093,1866534438.99382,52594810.3725972,812106965.019963,323138029.306824,482461999.113821,3461461531.38359,30926160.5431569,66906090.1851672,5062076645.82129,100754692.052761,460196191.968391,64235888.1657335,2221961060.22858,65734886.3769336,87511743.4962015,129258386.223763,143769318.593189,22633506.6411266,47416537.0668233,3494832256.87397,456081144.821039,200183929.970367,1621218176.40317,86725444.8392143,9580685498.2163,6853260032.98516,436745563.546622,2145345647.77,6802665799.73992,11378168955.0744,0.0,2665785313.29571,3836464209.62757,80860755.5171601,9870680628.27225,961481481.481482,2719739269.42303,348179657.473011,1876758241.75824,3622068491.8065,66913033536.7831,115716812.449004,70400000000.0,4382998816.69717,305441261.623352,10178706550.0118,39577826.0041243,260900000.0,61813000.0,796446637.7762,72388104.5738804,1049074346.91029,473796757.208807,5526592999.00266,87762823.1282349,22290935.2644799,2494887483.1484,219081031.370278,88414114.9221704,6114994058.34986,78305241.6354699,111923076.923077,25442000.0,201814603.265352,858949581.256569,17822738263.1645,562697119.586873,346762883.760461,3647565195.54035,1165710348.53799,646752927000.0,54133695.4635028,2127936596.43571,5073853533.65223,57262629.2715651,1714830843.68747,3591507613.36993,339664531.368041,340522000.0
2018,198074728.574408,1983613748.00089,175886688.575874,22755071477.1954,3842852365.3176,513252026.482368,26839820914.4018,3387982011.96842,1672176470.58824,65436595.2627955,4840126057.85914,90212425.9945842,305781079.057984,3649623807.57659,961297274.594496,1527659574.46809,172073317.814949,923260053.642986,23341162.5,602855917.994829,28177406872.2637,357708767.503726,498087432.354654,30517648.4136581,22729327580.3404,4736844967.47697,5545831932.77856,232530595985.266,607848217.884494,429892180.57235,295348364.63547,292260465.250187,10134719590.5505,10714071.127336,0.0,128609126.95598,450408979.851988,2710017583.30521,46497675955.7617,36274835.2755161,4558690186.91182,593678722.089905,9583724288.3703,2549400000.0,3119587363.84249,181583668.998912,17823271130.6257,614945174.27381,516977076.1594,3754588482.46639,81378313.5709352,51321364918.6171,261217395.059596,55832916405.2492,333912381.840905,218444253.592195,197079526.352476,11487224.9434107,21198429.4927161,149498690.044337,5757114360.91734,273114976.844026,61745465.9624678,358497584.489476,950582488.179067,9703849.93652791,1615618734.46908,7493744633.3578,66257801718.275,1107137377.09949,11795842412.2948,6317977150.05254,0.0,28420098438.4406,209675820.865544,1957746478.87324,48535909410.587,1498378532.70773,1113648361.6452,250494252.349231,543204689.086157,43069973342.8752,7165279059.53645,22677713.1196136,2775557816.20658,13229000.0,3755652496.35093,1638914326.87567,51064347.7548233,1056383744.67382,355275426.979687,709370536.926218,3696856944.7441,37404689.5300252,73258425.2386784,5839521271.01987,119606163.967345,481728184.477863,66869091.0378528,1529364477.94262,75365603.2010198,88155189.4740417,196535452.84959,159013352.980386,23017460.7749502,58369173.4379987,3445043719.60008,455569084.303806,229639906.143836,2043051719.21673,81593932.6938754,11114927469.5183,7541055169.17745,429373005.932663,2302338733.47458,7565344603.38101,11537426075.7681,0.0,2648683287.36167,4107401278.80522,79956905.785118,12040673422.9565,1604444444.44444,3245871841.17654,386556389.586348,1876758241.75824,4359021208.90509,61609204756.4171,118959174.046815,74612266666.6667,1047878719.98741,385132363.102436,10581915690.0465,29622478.0996257,294610000.0,76562000.0,1064747316.85943,149092424.699547,1295988102.40431,529496122.658546,5732822794.38131,95863380.3230956,21561447.814228,2494887483.1484,253174123.337364,104378994.645016,6661985270.48746,81419635.2813393,111923076.923077,20610000.0,166008530.068204,844227367.128514,19648693823.8514,599968275.122704,408367566.71345,4750219031.04009,1271117731.00881,682491400000.0,1440385072.20752,763623333.345644,5500000000.0,63344074.218335,1714830843.68747,3622918742.55151,378025430.958942,420364000.0
2019,226306243.729258,1470938717.28754,197225913.318893,22755071477.1954,3132654926.06745,652000174.824083,26079346314.3255,3336542767.57725,1854235294.11765,84689413.9182017,4761195700.85087,68112390.3078378,357921557.517774,4348501894.83657,2158557527.18947,1557712765.95745,165369204.350315,899710685.507974,24424950.0,593158568.591264,25906871196.7546,414728739.002933,514720930.232558,40777666.6587025,22394875659.3821,5021931589.53722,5182156528.66016,240332555458.151,535951382.180975,422294771.980244,352709565.59682,299953238.969346,10167547855.5704,9728061.08978655,0.0,128609126.95598,463613972.234662,2910252496.6203,49079444693.2378,36274835.2755161,4487779277.25296,613299023.334698,10303600575.2107,2346000000.0,3743671451.54565,181583668.998912,17189319301.3883,637035378.414689,535978018.203675,3635244066.27855,79022198.9772199,50454545454.5455,266879196.119858,56567602040.8163,310614128.505502,233320137.038447,197754330.707634,14456446.2017733,22571242.3074691,148636933.022503,5383116883.11688,331882551.643497,67206937.7130284,392630140.339426,985762551.525559,11833075.0498118,2190628591.87986,8154244767.61856,71468900524.3041,1112740707.56829,4921057693.8276,7598829335.74537,0.0,26380673981.1912,266015074.510509,2032112676.05634,50778006586.0079,1853499708.86892,1116872419.91312,254030778.930475,595407617.667785,44102240752.179,7373519736.84211,22677713.1196136,2326058336.52486,12901000.0,3755652496.35093,1560094458.93163,44845967.4627899,1093819973.13032,381773399.014778,691894312.583968,3721323837.45287,43009328.5730738,76576631.109179,6650808254.06726,146093380.399578,475638185.672011,80267577.2503359,1532077146.00976,73962158.5311241,93980480.3368221,217451322.290032,162397954.976499,22131218.9596584,85181934.9548313,3265281468.95385,414059489.986834,247632082.845528,1860260429.56134,76931506.8493151,12000671742.0511,7542135789.83282,428696895.057622,2726151285.43177,6551040312.09363,10223117331.0075,0.0,2766847335.14002,4268129892.72253,91734539.9698341,11786153846.1538,1604444444.44444,3299373040.75235,375779511.383923,1876758241.75824,4613040396.88164,65201335848.3565,124073352.626892,65362666666.6667,722256177.420763,356820796.02975,10402584310.8504,24557746.8422701,317200000.0,71720000.0,1178580562.87301,186498925.22647,1802507836.9906,572884012.539185,5839555790.58699,86532285.9713475,23496255.1154351,2494887483.1484,234709654.958205,170566832.435089,7091211579.58571,82768391.2267814,111923076.923077,34400000.0,172525849.335303,1000922131.14754,20436917121.2388,618943445.56818,647606606.9308,6262432160.71221,1154916148.80395,734344100000.0,1440385072.20752,4112702.17652861,5500000000.0,65705329.153605,1714830843.68747,3435429787.52855,292072462.646125,546939000.0
